TiplocCode,StationName,Latitude,Longitude
BATABAL,Bat & Ball Rail Station,51.28975906972,0.1942275239346748
OTFORD,Otford Rail Station,51.31315651212784,0.19677875769987097
ELSENHM,Elsenham Rail Station,51.92054383858659,0.22807031613756054
CBGH,Crowborough Rail Station,51.04637984417682,0.18801245399788358
EYNSFD,Eynsford Rail Station,51.36271864340011,0.2043931649911764
EMRSPKH,Emerson Park Rail Station,51.56864072658581,0.22011327419018528
ERIDGE,Eridge Rail Station,51.088963920512874,0.2014317563843406
DARTFD,Dartford Rail Station,51.447368972569684,0.21924783977882797
ELYY,Ely Rail Station,52.39122813888626,0.26682763164984447
LEIGHK,Leigh (Kent) Rail Station,51.19389915190096,0.21049496068619283
HRLDWOD,Harold Wood Rail Station,51.59276444053006,0.23312864297509867
PURFLET,Purfleet Rail Station,51.48101167459522,0.2367669668414453
FRNNGRD,Farningham Road Rail Station,51.40166387163779,0.23545210097244978
HLDNBRO,Hildenborough Rail Station,51.21448444089602,0.22758993691514903
STANAIR,Stansted Airport Rail Station,51.88858936409802,0.26081554230278203
UPMNSP6,Upminster Rail Station,51.55910643008678,0.25088396094921595
UPMNSTR,Upminster Rail Station,51.5590165857931,0.25087952410323444
SKEGNES,Skegness Rail Station,53.14317771521108,0.33434716995928043
KEMSING,Kemsing Rail Station,51.29718543512195,0.2474283719473921
STCR,Stone Crossing Rail Station,51.4513287774046,0.26377119879941663
LTLPORT,Littleport Rail Station,52.46237885977663,0.3165592704521172
POLGATE,Polegate Rail Station,50.82124362448926,0.24514007937738208
TUNWELL,Tunbridge Wells Rail Station,51.130232225539295,0.26281034675301324
GNHT,Greenhithe for Bluewater Rail Station,51.450370045786116,0.2802901651757405
TONBDG,Tonbridge Rail Station,51.19140955143266,0.2709730858715465
CHADHDD,Chafford Hundred Rail Station,51.48555553249664,0.28744696727778596
OCKENDN,Ockendon Rail Station,51.52199040633728,0.29046912051177076
BRTWOOD,Brentwood Rail Station,51.6136035437086,0.29958582687824814
HBROOMS,High Brooms Rail Station,51.14940324440898,0.2773322426858192
LGFD,Longfield Rail Station,51.39615353601354,0.300364187971204
DOWNHAM,Downham Market Rail Station,52.604107183616655,0.3656811102577616
SWNSCMB,Swanscombe Rail Station,51.44906880542422,0.3095432291623103
HMPDNPK,Hampden Park (Sussex) Rail Station,50.796404228764544,0.2793558267725894
FRANT,Frant Rail Station,51.10402698569887,0.2945430940086658
BORWGAW,Borough Green & Wrotham Rail Station,51.29321753002388,0.3062450066867329
EBOURNE,Eastbourne Rail Station,50.76937626371894,0.28124697069905774
WATLGTN,Watlington Rail Station,52.67316991192452,0.38331612630455286
GRAYS,Grays Rail Station,51.476246165870926,0.32183219792079704
SHENFLD,Shenfield Rail Station,51.63087564698753,0.3298512637923965
EBSFDOM,Ebbsfleet International Rail Station,51.44297149528258,0.32092088029115473
NRTHFLT,Northfleet Rail Station,51.445844636728324,0.32433351427528273
DULNGHM,Dullingham Rail Station,52.201649176685926,0.3666638727768278
WADHRST,Wadhurst Rail Station,51.07345912097182,0.3131735460971191
KLYNN,Kings Lynn Rail Station,52.75392235196286,0.4034466269897116
WHORNDN,West Horndon Rail Station,51.56794361269698,0.3406436859413004
TLBYTWN,Tilbury Town Rail Station,51.462356852866805,0.35403850746102594
PVNSYAW,Pevensey & Westham Rail Station,50.81579748874226,0.3248074436902714
MEOPHAM,Meopham Rail Station,51.386422115974156,0.356951538738007
SPHL,Shippea Hill Rail Station,52.430211753097154,0.4133452129026526
NWMKET,Newmarket Rail Station,52.23794249170707,0.40620829422058946
GRVSEND,Gravesend Rail Station,51.441346616439574,0.366643033227705
INGTSTN,Ingatestone Rail Station,51.66704137982486,0.3842467688711357
PVNSYBY,Pevensey Bay Rail Station,50.817458966577945,0.3429066062049898
SOLEST,Sole Street Rail Station,51.383143847614264,0.37809695459181897
SNGT,Stonegate Rail Station,51.01996599066199,0.3638681626265679
PKWD,Paddock Wood Rail Station,51.18226508334833,0.3891486443166546
BILERCY,Billericay Rail Station,51.62888195821399,0.4186296631980501
ETILBRY,East Tilbury Rail Station,51.48482964963317,0.4129278338766578
BLTRNAB,Beltring Rail Station,51.20470700404485,0.40349553777290054
LAINDON,Laindon Rail Station,51.56752188320375,0.42428896071421207
SLEHOPE,Stanford-le-Hope Rail Station,51.514361898535014,0.4230357874514239
NRMNSBY,Normans Bay Rail Station,50.82610214763809,0.38946161085069075
YALDING,Yalding Rail Station,51.2264819682099,0.41216412525363466
WMALING,West Malling Rail Station,51.292019014693985,0.41865329900130477
WTRNGBY,Wateringbury Rail Station,51.24973338982068,0.42246653337389745
KENNETT,Kennett Rail Station,52.27726255713621,0.49046446172497277
EMALING,East Malling Rail Station,51.285808101362456,0.43928032018795504
HALG,Halling Rail Station,51.35247612719682,0.4449318228127617
BASILDN,Basildon Rail Station,51.56810478156149,0.4567889051189517
CHLMSFD,Chelmsford Rail Station,51.73637095291564,0.468572136302557
SNODLND,Snodland Rail Station,51.33022899801155,0.44824127515391515
CODNBCH,Cooden Beach Rail Station,50.833370748800455,0.4268587895735477
NWHYTHE,New Hythe Rail Station,51.313001223248676,0.45492954377608286
ETCHNGM,Etchingham Rail Station,51.010544438386866,0.44235631900516875
CXTN,Cuxton Rail Station,51.37392488616557,0.4617086361770086
HIGM,Higham Rail Station,51.42655740692486,0.46627774690179824
AYLESFD,Aylesford Rail Station,51.30131612734262,0.4661706226885231
LAKNHTH,Lakenheath Rail Station,52.44739904714685,0.5351976662391722
BARMING,Barming Rail Station,51.2848934820911,0.47895814195043795
CTNG,Collington Rail Station,50.839287298962354,0.4578614408122639
RBRTSBD,Robertsbridge Rail Station,50.98493161665866,0.468782490522976
EFARLGH,East Farleigh Rail Station,51.25523596210617,0.4847289868059095
PITSEA,Pitsea Rail Station,51.560357515811,0.50629307688457
STROOD,Strood Rail Station,51.39654692281588,0.5001874426363992
MARDEN,Marden Rail Station,51.17517410558513,0.4931692885325626
BEXHILL,Bexhill Rail Station,50.8410406917501,0.47701664630176077
WIKFORD,Wickford Rail Station,51.615021436762724,0.5191850855886269
RCHT,Rochester Rail Station,51.38554779556752,0.5102814009245513
MSTONEB,Maidstone Barracks Rail Station,51.27716776584771,0.5139601918513823
BATTLE,Battle Rail Station,50.91291384187693,0.4947028322185629
CHATHAM,Chatham Rail Station,51.38037687425649,0.5211507644775065
MSTONEW,Maidstone West Rail Station,51.270464474207074,0.5157734746230589
MSTONEE,Maidstone East Rail Station,51.277828394978116,0.5212951028692848
CRWHRST,Crowhurst Rail Station,50.88857761603694,0.5013365656684506
BRAINTR,Braintree Rail Station,51.8753899877543,0.5566870442909879
BRAINFP,Braintree Freeport Rail Station,51.869414441532314,0.5684347502287894
GLNGHMK,Gillingham (Kent) Rail Station,51.38656374222308,0.5498500354804732
CRESING,Cressing Rail Station,51.85233500825923,0.5779611031308836
BTLSBDG,Battlesbridge Rail Station,51.624823695816936,0.5652855702502999
BENFLET,Benfleet Rail Station,51.543943355819955,0.5617134064070886
SPHS,Staplehurst Rail Station,51.17146571465401,0.5504384469399468
BNDON,Brandon Rail Station,52.45400574936795,0.624731802154709
WSLE,West St Leonards Rail Station,50.853151960254415,0.5399352595286976
HFLPEVL,Hatfield Peverel Rail Station,51.77986267568893,0.5921237508150647
WNOTLEY,White Notley Rail Station,51.8389101141064,0.5958634672031148
BSTD,Bearsted Rail Station,51.27581974115996,0.577580417039394
RAYLEGH,Rayleigh Rail Station,51.589291562958465,0.5999834139271301
STLNRWS,St Leonards Warrior Square Rail Station,50.85569330545771,0.5602794107406552
WDHAMFR,South Woodham Ferrers Rail Station,51.6494566252864,0.6065051080214952
HASTING,Hastings Rail Station,50.857894191939295,0.5767418374194141
RAINHMK,Rainham (Kent) Rail Station,51.366304220869836,0.611337128091829
WITHAME,Witham (Essex) Rail Station,51.80596693877072,0.639130117026264
OREE,Ore Rail Station,50.86694681759305,0.5915679204412337
LHONSEA,Leigh-on-Sea Rail Station,51.54127153300539,0.6404113183711043
HBRN,Hollingbourne Rail Station,51.26517719863665,0.6278482270510166
DOLEHAM,Doleham Rail Station,50.91858648331424,0.6099747935803103
HEADCRN,Headcorn Rail Station,51.16571252442062,0.6274817778355711
THOK,Three Oaks Rail Station,50.90111369925,0.6130510056952028
HOCKLEY,Hockley Rail Station,51.60355451510355,0.6590011304849506
BSTEDMS,Bury St Edmunds Rail Station,52.25376165668955,0.7133067310558392
CHLKWEL,Chalkwell Rail Station,51.5387174099805,0.6705926258201891
FAMBDGE,North Fambridge Rail Station,51.64858202711188,0.68165884193404
NEWNGTN,Newington Rail Station,51.35333996040606,0.6685705458800953
KELVEDN,Kelvedon Rail Station,51.84070061284592,0.7023856170582516
HRSM,Harrietsham Rail Station,51.24483114229394,0.6723993770569584
WCLIFF,Westcliff-on-Sea Rail Station,51.53733181768113,0.6914659238618679
THETFD,Thetford Rail Station,52.41912366578976,0.7450730172704738
ROCHFD,Rochford Rail Station,51.58172698307757,0.7023032827324859
STHEAIR,Southend Airport Rail Station,51.56866789503702,0.7050497914856464
SUDBURY,Sudbury (Suffolk) Rail Station,52.03627648179713,0.7354443427021491
PRITLWL,Prittlewell Rail Station,51.550685604982384,0.7106760698219792
STHVIC,Southend Victoria Rail Station,51.54151098474166,0.711500788766597
STHCENT,Southend Central Rail Station,51.537062885724986,0.711726638172742
LENHAM,Lenham Rail Station,51.23448437633141,0.7077590484419185
STHNDE,Southend East Rail Station,51.538970946932146,0.7318147500661056
CHPWKSC,Chappel & Wakes Colne Rail Station,51.92590427282064,0.7585012133163652
WINCHLS,Winchelsea Rail Station,50.93376419344918,0.7022616956597674
BURES,Bures Rail Station,51.97116029185076,0.7691438593511476
ALTHORN,Althorne Rail Station,51.647868761480325,0.7524834908362019
KMSLY,Kemsley Rail Station,51.3624385421723,0.7353577326031956
STNGBRN,Sittingbourne Rail Station,51.34197507025674,0.7346843834447949
SWALE,Swale Rail Station,51.38923458915705,0.7471336693428088
QUENBRO,Queenborough Rail Station,51.41563522573289,0.7496661283153803
THOPBAY,Thorpe Bay Rail Station,51.53756871866952,0.7617279929507639
MRKSTEY,Marks Tey Rail Station,51.88093724012311,0.7833274350646141
SHRNSOS,Sheerness-on-Sea Rail Station,51.44105933577868,0.7585331085813728
THUSTON,Thurston Rail Station,52.25000167345835,0.8086527549418422
RYEE,Rye Rail Station,50.95236842599146,0.7306951231454347
PLUCKLY,Pluckley Rail Station,51.156471286956354,0.7473959045312364
SHBRYNS,Shoeburyness Rail Station,51.53097110153895,0.795344696047301
BRNMONC,Burnham-on-Crouch Rail Station,51.63365610803204,0.8140278644042991
CRNG,Charing (Kent) Rail Station,51.20809757923558,0.7903312034525276
TEYNHAM,Teynham Rail Station,51.333390793428265,0.80742556361967
SMINSTR,Southminster Rail Station,51.66062260206273,0.835192580380529
APDR,Appledore (Kent) Rail Station,51.03323554896391,0.8163415847596328
HRLNGRD,Harling Road Rail Station,52.45368820936303,0.9091423254722942
ELMSWEL,Elmswell Rail Station,52.238038569671346,0.9125894965259626
CLCHSTR,Colchester Rail Station,51.90071208251683,0.8925981485526373
CLCHRTN,Colchester Town Rail Station,51.886454186091086,0.9047625577462801
HMST,Ham Street Rail Station,51.068376863004175,0.854506366599117
ASHFKY,Ashford International Rail Station,51.14370411715519,0.8761973013331424
CLCHHYT,Hythe (Essex) Rail Station,51.885637812378285,0.927527611129741
FAVRSHM,Faversham Rail Station,51.3117120100106,0.8910449377185217
ECLR,Eccles Road Rail Station,52.470882335053325,0.9699172610421694
WIVENHO,Wivenhoe Rail Station,51.85652883427798,0.9561376637478766
WYEE,Wye Rail Station,51.18501006321397,0.9293037308122384
STWMRKT,Stowmarket Rail Station,52.18971136640023,1.0000053480242839
ATTLBON,Attleborough Rail Station,52.514546251596364,1.0223476622066243
SELLING,Selling Rail Station,51.27735332890077,0.9408703236088634
ALRESFD,Alresford (Essex) Rail Station,51.85399907044013,0.9974365052477341
CLMN,Chilham Rail Station,51.24460930395787,0.9758956375754263
NEEDHAM,Needham Market Rail Station,52.15258786312326,1.055259819732682
MANNGTR,Manningtree Rail Station,51.949049799979186,1.0452399289555392
SPONRRW,Spooner Row Rail Station,52.53499531800556,1.0864756514967688
CHARTHM,Chartham Rail Station,51.25726412219115,1.0180393161315848
GTBNTLY,Great Bentley Rail Station,51.8517581487232,1.0651534836487162
WHSTBLE,Whitstable Rail Station,51.35758103906299,1.0332947480460766
WYMNDHM,Wymondham Rail Station,52.565410554905625,1.1180254386616435
MISTLEY,Mistley Rail Station,51.943629268321786,1.0814001108491176
DISS,Diss Rail Station,52.37365620229769,1.1236974652565348
WENHNGR,Westenhanger Rail Station,51.094959096410115,1.03804958890671
CHSW,Chestfield & Swalecliffe Rail Station,51.36023949847628,1.0669306314428042
CNTBW,Canterbury West Rail Station,51.28426758610653,1.0753031806451894
CNTBE,Canterbury East Rail Station,51.27426607011274,1.075968478938818
WEELEY,Weeley Rail Station,51.85309720682612,1.115481739820938
SDLG,Sandling Rail Station,51.090368996311376,1.0660428045696342
IPSWICH,Ipswich Rail Station,52.050590621550825,1.1444256201043548
SHRGHAM,Sheringham Rail Station,52.9414255238172,1.2103202226599192
WSTRFLD,Westerfield Rail Station,52.080981178781684,1.1659048412599455
HRNEBAY,Herne Bay Rail Station,51.36459128198318,1.1177258859575387
CLACTON,Clacton-on-Sea Rail Station,51.79400107621175,1.1540917299526152
STURRY,Sturry Rail Station,51.301067309317276,1.1222553162642321
THPLESK,Thorpe-le-Soken Rail Station,51.84763487760565,1.1614004564859808
WRABNES,Wrabness Rail Station,51.939507775774985,1.1714980290563892
WRUNTON,West Runton Rail Station,52.93552401431712,1.2454574716980678
DERBYRD,Derby Road (Ipswich) Rail Station,52.050553106957246,1.1826433910473177
BEKSBRN,Bekesbourne Rail Station,51.261355803881315,1.136707750198094
FLKSTNW,Folkestone West Rail Station,51.0845847957578,1.153903428055594
CMER,Cromer Rail Station,52.93008278353514,1.2928244481123075
KIRBYX,Kirby Cross Rail Station,51.84139614860729,1.214992611171065
RGHTNRD,Roughton Road Rail Station,52.918018034374846,1.2997941269621567
FLKSTNC,Folkestone Central Rail Station,51.08288581673232,1.169482387467614
ADISHAM,Adisham Rail Station,51.24119977371449,1.199089174190012
FRINTON,Frinton-on-Sea Rail Station,51.8376807603644,1.2431706761260004
PRKSTON,Harwich International Rail Station,51.947287762836254,1.2551243957763474
NRCH,Norwich Rail Station,52.627151840604974,1.3068201069628973
ALSHAM,Aylesham Rail Station,51.22725253262719,1.209452811410398
SNWDNAN,Snowdown Rail Station,51.21529840092297,1.21370514789708
WONNAZE,Walton-on-the-Naze Rail Station,51.84616737308774,1.267669720095826
GUNTON,Gunton Rail Station,52.86634492618979,1.3491163838752027
DOVRCRT,Dovercourt Rail Station,51.93873665317244,1.2806110339102328
SWELL,Shepherds Well Rail Station,51.188397591911574,1.2299101993913648
HARWICH,Harwich Town Rail Station,51.94414365238755,1.2866818256584762
WODBDGE,Woodbridge Rail Station,52.09044489028959,1.3177711890292112
TRIMLEY,Trimley Rail Station,51.97652720300114,1.3195364153429798
NWALSHM,North Walsham Rail Station,52.816884267760486,1.3844543713317632
MELTON,Melton (Suffolk) Rail Station,52.10443730925608,1.3382366684236064
KSNY,Kearsney Rail Station,51.14937388677381,1.2720613516208874
SALHOUS,Salhouse Rail Station,52.675573306302084,1.391415513021057
WORSTED,Worstead Rail Station,52.77742450097311,1.4040812682287138
BCNGNOS,Birchington-on-Sea Rail Station,51.377490826628375,1.301408497462608
FLXSTOW,Felixstowe Rail Station,51.96707063555783,1.350435143498172
WROXHAM,Hoveton & Wroxham Rail Station,52.71556954002314,1.4079971485945302
MINSTER,Minster Rail Station,51.32917253206088,1.3172166405109167
DOVERP,Dover Priory Rail Station,51.12569874408173,1.3052936131861232
BRUNDLG,Brundall Gardens Rail Station,52.62344158065769,1.4184162873775177
WESGTOS,Westgate-on-Sea Rail Station,51.38144405244863,1.3383618486905369
WCKHMMR,Wickham Market Rail Station,52.1510984968995,1.3986801708713128
BRUNDAL,Brundall Rail Station,52.61948178175001,1.4392988551955075
SWCH,Sandwich Rail Station,51.269901945590135,1.342568102445347
MMIL,Martin Mill Rail Station,51.170676219121695,1.3482170911732692
MARGATE,Margate Rail Station,51.38542713193833,1.3720033302652348
BUCKNHM,Buckenham Rail Station,52.59773667496689,1.4703253988728964
LGWOOD,Lingwood Rail Station,52.62210032711675,1.4899444993463213
WALMER,Walmer Rail Station,51.20332059210519,1.382874421360378
RAMSGTE,Ramsgate Rail Station,51.34080273410446,1.4064670504309917
DEAL,Deal Rail Station,51.22304273983892,1.3988469103964218
CNTLEY,Cantley Rail Station,52.578746379120865,1.5134122153339682
SXMNDHM,Saxmundham Rail Station,52.21489379803279,1.4901649291043124
DUMPTNP,Dumpton Park Rail Station,51.345697909765335,1.4258186709956462
HALSWTH,Halesworth Rail Station,52.346814789676685,1.5056674235456955
BRSR,Broadstairs Rail Station,51.360672966787305,1.433560592901387
ACLE,Acle Rail Station,52.63468026918093,1.5439151628776706
DARSHAM,Darsham Rail Station,52.272997410897766,1.5234700049676306
BRAMPTN,Brampton (Suffolk) Rail Station,52.395433284122525,1.5438106532631581
RDHAMN,Reedham (Norfolk) Rail Station,52.56450198025903,1.5596512871034167
BECCLES,Beccles Rail Station,52.45852073919668,1.5694934530436722
HADISCO,Haddiscoe Rail Station,52.528785559423255,1.6230071530279147
BRNYARM,Berney Arms Rail Station,52.58978539479818,1.63037553691948
SMRLYTN,Somerleyton Rail Station,52.510228964108855,1.6522601631375613
OULTNBS,Oulton Broad South Rail Station,52.46960158777353,1.7076585494293843
